Name	Parent	RecipeCategory	CraftingStation	Type 1	Object 1	Transform 1	Type 2	Object 2	Transform 2	Type 3	Object 3	Transform 3	Type 4	Object 4	Transform 4	Type 5	Object 5	Transform 5	AutoLevel	Requirement	ReqLevel	ResultAmount 1	Result 1	Boost 1	ResultAmount 2	Result 2	Boost 2	ResultAmount 3	Result 3	Boost 3	PreviewStatsID	PreviewIcon	PreviewTooltip	Comment	
CON_Potion_MagicArmor_Boost_Medium_A_CON_Potion_MagicArmor_Boost_Medium_A_Step3		Potions		Object	CON_Potion_MagicArmor_Boost_Medium_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_MagicArmor_Boost_Large_A								CON_Potion_MagicArmor_Boost_Large_A				
CON_Potion_PhysicalArmor_Boost_A_CON_Potion_PhysicalArmor_Boost_A_Step2		Potions		Object	CON_Potion_PhysicalArmor_Boost_A	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														CON_Potion_PhysicalArmor_Boost_Medium_A								CON_Potion_PhysicalArmor_Boost_Medium_A				
CON_Potion_PhysicalArmor_Boost_Medium_A_CON_Potion_PhysicalArmor_Boost_Medium_A_Step3		Potions		Object	CON_Potion_PhysicalArmor_Boost_Medium_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_PhysicalArmor_Boost_Large_A								CON_Potion_PhysicalArmor_Boost_Large_A				
CON_Potion_Fire_Res_A_CON_Potion_Fire_Res_A		Potions		Object	CON_Potion_Fire_Res_A	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														CON_Potion_Fire_Res_Medium_A								CON_Potion_Fire_Res_Medium_A				
CON_Potion_Fire_Res_Medium_A_CON_Potion_Fire_Res_Medium_A		Potions		Object	CON_Potion_Fire_Res_Medium_A	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														CON_Potion_Fire_Res_Large_A								CON_Potion_Fire_Res_Large_A				
CON_Potion_Fire_Res_A_CON_Potion_Fire_Res_A_Step3		Potions		Object	CON_Potion_Fire_Res_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Fire_Res_Medium_A								CON_Potion_Fire_Res_Medium_A				
CON_Potion_Fire_Res_Medium_A_CON_Potion_Fire_Res_Medium_A_Step3		Potions		Object	CON_Potion_Fire_Res_Medium_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Fire_Res_Large_A								CON_Potion_Fire_Res_Large_A				
CON_Potion_Fire_Res_Large_A_CON_Potion_Fire_Res_Large_A		Potions		Object	CON_Potion_Fire_Res_Large_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Fire_Res_Huge_A								CON_Potion_Fire_Res_Huge_A				
CON_Potion_Water_Res_A_CON_Potion_Water_Res_A		Potions		Object	CON_Potion_Water_Res_A	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														CON_Potion_Water_Res_Medium_A								CON_Potion_Water_Res_Medium_A				
CON_Potion_Water_Res_Medium_A_CON_Potion_Water_Res_Medium_A		Potions		Object	CON_Potion_Water_Res_Medium_A	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														CON_Potion_Water_Res_Large_A								CON_Potion_Water_Res_Large_A				
CON_Potion_Water_Res_A_CON_Potion_Water_Res_A_Step3		Potions		Object	CON_Potion_Water_Res_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Water_Res_Medium_A								CON_Potion_Water_Res_Medium_A				
CON_Potion_Water_Res_Medium_A_CON_Potion_Water_Res_Medium_A_Step3		Potions		Object	CON_Potion_Water_Res_Medium_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Water_Res_Large_A								CON_Potion_Water_Res_Large_A				
CON_Potion_Water_Res_Large_A_CON_Potion_Water_Res_Large_A		Potions		Object	CON_Potion_Water_Res_Large_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Water_Res_Huge_A								CON_Potion_Water_Res_Huge_A				
CON_Potion_Air_Res_A_CON_Potion_Air_Res_A		Potions		Object	CON_Potion_Air_Res_A	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														CON_Potion_Air_Res_Medium_A								CON_Potion_Air_Res_Medium_A				
CON_Potion_Air_Res_Medium_A_CON_Potion_Air_Res_Medium_A		Potions		Object	CON_Potion_Air_Res_Medium_A	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														CON_Potion_Air_Res_Large_A								CON_Potion_Air_Res_Large_A				
CON_Potion_Air_Res_A_CON_Potion_Air_Res_A_Step3		Potions		Object	CON_Potion_Air_Res_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Air_Res_Medium_A								CON_Potion_Air_Res_Medium_A				
CON_Potion_Air_Res_Medium_A_CON_Potion_Air_Res_Medium_A_Step3		Potions		Object	CON_Potion_Air_Res_Medium_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Air_Res_Large_A								CON_Potion_Air_Res_Large_A				
CON_Potion_Air_Res_Large_A_CON_Potion_Air_Res_Large_A		Potions		Object	CON_Potion_Air_Res_Large_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Air_Res_Huge_A								CON_Potion_Air_Res_Huge_A				
CON_Potion_Earth_Res_A_CON_Potion_Earth_Res_A		Potions		Object	CON_Potion_Earth_Res_A	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														CON_Potion_Earth_Res_Medium_A								CON_Potion_Earth_Res_Medium_A				
CON_Potion_Earth_Res_Medium_A_CON_Potion_Earth_Res_Medium_A		Potions		Object	CON_Potion_Earth_Res_Medium_A	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														CON_Potion_Earth_Res_Large_A								CON_Potion_Earth_Res_Large_A				
CON_Potion_Earth_Res_A_CON_Potion_Earth_Res_A_Step3		Potions		Object	CON_Potion_Earth_Res_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Earth_Res_Medium_A								CON_Potion_Earth_Res_Medium_A				
CON_Potion_Earth_Res_Medium_A_CON_Potion_Earth_Res_Medium_A_Step3		Potions		Object	CON_Potion_Earth_Res_Medium_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Earth_Res_Large_A								CON_Potion_Earth_Res_Large_A				
CON_Potion_Earth_Res_Large_A_CON_Potion_Earth_Res_Large_A		Potions		Object	CON_Potion_Earth_Res_Large_A	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														CON_Potion_Earth_Res_Huge_A								CON_Potion_Earth_Res_Huge_A				
POTION_Minor_ResistAll_Potion_POTION_Minor_ResistAll_Potion		Potions		Object	POTION_Minor_ResistAll_Potion	Transform	Object	CON_Herb_Augmentor_Step2_A	Consume														POTION_Medium_ResistAll_Potion								POTION_Medium_ResistAll_Potion				
POTION_Minor_ResistAll_Potion_POTION_Minor_ResistAll_Potion_Step3		Potions		Object	POTION_Minor_ResistAll_Potion	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														POTION_Medium_ResistAll_Potion								POTION_Medium_ResistAll_Potion				
POTION_Medium_ResistAll_Potion_POTION_Medium_ResistAll_Potion		Potions		Object	POTION_Medium_ResistAll_Potion	Transform	Object	CON_Herb_Augmentor_Step3_A	Consume														POTION_Large_ResistAll_Potion								POTION_Large_ResistAll_Potion				
CON_Potion_Poison_A_TOOL_Dye_Red		Potions		Object	CON_Potion_Poison_A	Transform	Object	TOOL_Dye_Red	Consume														POTION_Healing_Poisoned_Masked_Minor_A								POTION_Healing_Poisoned_Masked_Minor_A				
CON_Potion_Poison_Medium_A_TOOL_Dye_Red		Potions		Object	CON_Potion_Poison_Medium_A	Transform	Object	TOOL_Dye_Red	Consume														POTION_Healing_Poisoned_Masked_Medium_A								POTION_Healing_Poisoned_Masked_Medium_A				
CON_Potion_Poison_Large_A_TOOL_Dye_Red		Potions		Object	CON_Potion_Poison_Large_A	Transform	Object	TOOL_Dye_Red	Consume														POTION_Healing_Poisoned_Masked_Large_A								POTION_Healing_Poisoned_Masked_Large_A				
POTIONMIXING_POTION_Minor_Healing_Potions		Potions		Object	POTION_Minor_Healing_Potion	Transform	Object	POTION_Minor_Healing_Potion	Consume														POTION_Medium_Healing_Potion								POTION_Medium_Healing_Potion				
POTIONMIXING_POTION_Medium_Healing_Potions		Potions		Object	POTION_Medium_Healing_Potion	Transform	Object	POTION_Medium_Healing_Potion	Consume														POTION_Large_Healing_Potion								POTION_Large_Healing_Potion				
POTIONMIXING_POTION_Large_Healing_Potions		Potions		Object	POTION_Large_Healing_Potion	Transform	Object	POTION_Large_Healing_Potion	Consume														POTION_Huge_Healing_Potion								POTION_Huge_Healing_Potion				
POTIONMIXING_POTION_Huge_Healing_Potions		Potions		Object	POTION_Huge_Healing_Potion	Transform	Object	POTION_Huge_Healing_Potion	Consume														POTION_Giant_Healing_Potion								POTION_Giant_Healing_Potion				
POTIONMIXING_CON_Potion_Poison_As		Potions		Object	CON_Potion_Poison_A	Transform	Object	CON_Potion_Poison_A	Consume														CON_Potion_Poison_Medium_A								CON_Potion_Poison_Medium_A				
POTIONMIXING_CON_Potion_Poison_Medium_As		Potions		Object	CON_Potion_Poison_Medium_A	Transform	Object	CON_Potion_Poison_Medium_A	Consume														CON_Potion_Poison_Large_A								CON_Potion_Poison_Large_A				
POTIONMIXING_CON_Potion_Poison_Large_As		Potions		Object	CON_Potion_Poison_Large_A	Transform	Object	CON_Potion_Poison_Large_A	Consume														CON_Potion_Poison_Huge_A								CON_Potion_Poison_Huge_A				
POTIONMIXING_CON_Potion_Poison_Huge_As		Potions		Object	CON_Potion_Poison_Huge_A	Transform	Object	CON_Potion_Poison_Huge_A	Consume														CON_Potion_Poison_Giant_A								CON_Potion_Poison_Giant_A				
POTIONMIXING_CON_Potion_MagicArmor_Boost_As		Potions		Object	CON_Potion_MagicArmor_Boost_A	Transform	Object	CON_Potion_MagicArmor_Boost_A	Consume														CON_Potion_MagicArmor_Boost_Medium_A								CON_Potion_MagicArmor_Boost_Medium_A				
POTIONMIXING_CON_Potion_MagicArmor_Boost_Medium_As		Potions		Object	CON_Potion_MagicArmor_Boost_Medium_A	Transform	Object	CON_Potion_MagicArmor_Boost_Medium_A	Consume														CON_Potion_MagicArmor_Boost_Large_A								CON_Potion_MagicArmor_Boost_Large_A				
POTIONMIXING_CON_Potion_PhysicalArmor_Boost_As		Potions		Object	CON_Potion_PhysicalArmor_Boost_A	Transform	Object	CON_Potion_PhysicalArmor_Boost_A	Consume														CON_Potion_PhysicalArmor_Boost_Medium_A								CON_Potion_PhysicalArmor_Boost_Medium_A				
POTIONMIXING_CON_Potion_PhysicalArmor_Boost_Medium_As		Potions		Object	CON_Potion_PhysicalArmor_Boost_Medium_A	Transform	Object	CON_Potion_PhysicalArmor_Boost_Medium_A	Consume														CON_Potion_PhysicalArmor_Boost_Large_A								CON_Potion_PhysicalArmor_Boost_Large_A				
POTIONMIXING_CON_Potion_Fire_Res_As		Potions		Object	CON_Potion_Fire_Res_A	Transform	Object	CON_Potion_Fire_Res_A	Consume														CON_Potion_Fire_Res_Medium_A								CON_Potion_Fire_Res_Medium_A				
POTIONMIXING_CON_Potion_Fire_Res_Medium_As		Potions		Object	CON_Potion_Fire_Res_Medium_A	Transform	Object	CON_Potion_Fire_Res_Medium_A	Consume														CON_Potion_Fire_Res_Large_A								CON_Potion_Fire_Res_Large_A				
POTIONMIXING_CON_Potion_Fire_Res_Large_As		Potions		Object	CON_Potion_Fire_Res_Large_A	Transform	Object	CON_Potion_Fire_Res_Large_A	Consume														CON_Potion_Fire_Res_Huge_A								CON_Potion_Fire_Res_Huge_A				
POTIONMIXING_CON_Potion_Water_Res_As		Potions		Object	CON_Potion_Water_Res_A	Transform	Object	CON_Potion_Water_Res_A	Consume														CON_Potion_Water_Res_Medium_A								CON_Potion_Water_Res_Medium_A				
POTIONMIXING_CON_Potion_Water_Res_Medium_As		Potions		Object	CON_Potion_Water_Res_Medium_A	Transform	Object	CON_Potion_Water_Res_Medium_A	Consume														CON_Potion_Water_Res_Large_A								CON_Potion_Water_Res_Large_A				
POTIONMIXING_CON_Potion_Water_Res_Large_As		Potions		Object	CON_Potion_Water_Res_Large_A	Transform	Object	CON_Potion_Water_Res_Large_A	Consume														CON_Potion_Water_Res_Huge_A								CON_Potion_Water_Res_Huge_A				
POTIONMIXING_CON_Potion_Air_Res_As		Potions		Object	CON_Potion_Air_Res_A	Transform	Object	CON_Potion_Air_Res_A	Consume														CON_Potion_Air_Res_Medium_A								CON_Potion_Air_Res_Medium_A				
POTIONMIXING_CON_Potion_Air_Res_Medium_As		Potions		Object	CON_Potion_Air_Res_Medium_A	Transform	Object	CON_Potion_Air_Res_Medium_A	Consume														CON_Potion_Air_Res_Large_A								CON_Potion_Air_Res_Large_A				
POTIONMIXING_CON_Potion_Air_Res_Large_As		Potions		Object	CON_Potion_Air_Res_Large_A	Transform	Object	CON_Potion_Air_Res_Large_A	Consume														CON_Potion_Air_Res_Huge_A								CON_Potion_Air_Res_Huge_A				
POTIONMIXING_CON_Potion_Earth_Res_As		Potions		Object	CON_Potion_Earth_Res_A	Transform	Object	CON_Potion_Earth_Res_A	Consume														CON_Potion_Earth_Res_Medium_A								CON_Potion_Earth_Res_Medium_A				
POTIONMIXING_CON_Potion_Earth_Res_Medium_As		Potions		Object	CON_Potion_Earth_Res_Medium_A	Transform	Object	CON_Potion_Earth_Res_Medium_A	Consume														CON_Potion_Earth_Res_Large_A								CON_Potion_Earth_Res_Large_A				
POTIONMIXING_CON_Potion_Earth_Res_Large_As		Potions		Object	CON_Potion_Earth_Res_Large_A	Transform	Object	CON_Potion_Earth_Res_Large_A	Consume														CON_Potion_Earth_Res_Huge_A								CON_Potion_Earth_Res_Huge_A				
POTIONMIXING_POTION_Minor_ResistAll_Potions		Potions		Object	POTION_Minor_ResistAll_Potion	Transform	Object	POTION_Minor_ResistAll_Potion	Consume														POTION_Medium_ResistAll_Potion								POTION_Medium_ResistAll_Potion				
POTIONMIXING_POTION_Medium_ResistAll_Potions		Potions		Object	POTION_Medium_ResistAll_Potion	Transform	Object	POTION_Medium_ResistAll_Potion	Consume														POTION_Large_ResistAll_Potion								POTION_Large_ResistAll_Potion				
LOOT_ClawFinger_A_POTION_Minor_Healing_Potion		Potions		Object	POTION_Minor_Healing_Potion	Transform	Object	LOOT_ClawFinger_A	None														CON_Potion_Poison_A								CON_Potion_Poison_A				
LOOT_ClawFinger_A_POTION_Medium_Healing_Potion		Potions		Object	POTION_Medium_Healing_Potion	Transform	Object	LOOT_ClawFinger_A	None														CON_Potion_Poison_Medium_A								CON_Potion_Poison_Medium_A				
LOOT_ClawFinger_A_POTION_Large_Healing_Potion		Potions		Object	POTION_Large_Healing_Potion	Transform	Object	LOOT_ClawFinger_A	None														CON_Potion_Poison_Large_A								CON_Potion_Poison_Large_A				
LOOT_ClawFinger_A_POTION_Huge_Healing_Potion		Potions		Object	POTION_Huge_Healing_Potion	Transform	Object	LOOT_ClawFinger_A	None														CON_Potion_Poison_Huge_A								CON_Potion_Poison_Huge_A				
LOOT_ClawFinger_A_POTION_Giant_Healing_Potion		Potions		Object	POTION_Giant_Healing_Potion	Transform	Object	LOOT_ClawFinger_A	None														CON_Potion_Poison_Giant_A								CON_Potion_Poison_Giant_A				
LOOT_ClawFinger_A_POTION_Healing_Elixir		Potions		Object	POTION_Healing_Elixir	Transform	Object	LOOT_ClawFinger_A	None														CON_Potion_Poison_Elixir								CON_Potion_Poison_Elixir				
LOOT_ClawFinger_A_Food				Category	Food	Poison	Object	LOOT_ClawFinger_A	None																							Item_CON_Food_RottenEggs_A	Poisoned Food		
LOOT_ClawFinger_A_Drinks				Category	Drink	Poison	Object	LOOT_ClawFinger_A	None																							Item_CON_Drink_Cup_A_Green	Poisoned Drink		
Poison_Food				Category	Food	Poison	Property	Poison	None																							Item_CON_Food_RottenEggs_A	Poisoned Food		
Poison_Drinks				Category	Drink	Poison	Property	Poison	None																							Item_CON_Drink_Cup_A_Green	Poisoned Drink		
CON_Potion_Empty_A_CON_Herb_Mushroom_C		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_Mushroom_C	Consume														CON_Potion_Poison_A								CON_Potion_Poison_A				
CON_Potion_Empty_A_CONT_Barrel_Ooze		Potions		Object	CON_Potion_Empty_A	Transform	Object	CONT_Barrel_Ooze_A	None														CON_Potion_Poison_A								CON_Potion_Poison_A				
CON_Potion_Empty_A_CON_Herb_Mushroom_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_Mushroom_A	Consume														POTION_Minor_Healing_Potion								POTION_Minor_Healing_Potion				
CON_Potion_Empty_A_CON_Herb_Whisperwood_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_Whisperwood_A	Consume														CON_Potion_MagicArmor_Boost_A								CON_Potion_MagicArmor_Boost_A				
CON_Potion_Empty_A_CON_Nature_Mushroom_Amadouvier_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Nature_Mushroom_Amadouvier_A	Consume														CON_Potion_PhysicalArmor_Boost_A								CON_Potion_PhysicalArmor_Boost_A				
CON_Potion_Empty_A_CON_Herb_Mushroom_E		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_Mushroom_E	Consume														CON_Potion_Fire_Res_A								CON_Potion_Fire_Res_A				
CON_Potion_Empty_A_CON_Herb_Mushroom_B		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_Mushroom_B	Consume														CON_Potion_Water_Res_A								CON_Potion_Water_Res_A				
CON_Potion_Empty_A_CON_Herb_Mushroom_Jellyfish_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_Mushroom_Jellyfish_A	Consume														CON_Potion_Air_Res_A								CON_Potion_Air_Res_A				
CON_Potion_Empty_A_CON_Herb_Mushroom_D		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_Mushroom_D	Consume														CON_Potion_Earth_Res_A								CON_Potion_Earth_Res_A				
CON_Potion_Empty_A_CON_Nature_Mushroom_TrumpetOfDeath_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Nature_Mushroom_TrumpetOfDeath_A	Consume														POTION_Minor_ResistAll_Potion								POTION_Minor_ResistAll_Potion				
CON_Potion_Empty_A_CON_Nature_Mushroom_AmethystDeceiver_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Nature_Mushroom_AmethystDeceiver_A	Consume														POTION_Minor_Strength_Potion								POTION_Minor_Strength_Potion				
CON_Potion_Empty_A_CON_Nature_Mushroom_Boletus_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Nature_Mushroom_Boletus_A	Consume														POTION_Minor_Dexterity_Potion								POTION_Minor_Dexterity_Potion				
CON_Potion_Empty_A_CON_Nature_Mushroom_Calocera_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Nature_Mushroom_Calocera_A	Consume														POTION_Minor_Intelligence_Potion								POTION_Minor_Intelligence_Potion				
CON_Potion_Empty_A_CON_Herb_Farhangite_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_Farhangite_A	Consume														POTION_Minor_Constitution_Potion								POTION_Minor_Constitution_Potion				
CON_Potion_Empty_A_CON_Nature_Mushroom_Puffball_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Nature_Mushroom_Puffball_A	Consume														POTION_Minor_Perception_Potion								POTION_Minor_Perception_Potion				
CON_Potion_Empty_A_CON_Nature_Mushroom_Chanterelle_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Nature_Mushroom_Chanterelle_A	Consume														CON_Potion_Invisible_A								CON_Potion_Invisible_A				
CON_Potion_Empty_A_CON_Herb_YarrowFlower		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_YarrowFlower	Consume														POTION_Healing_Elixir								POTION_Healing_Elixir				
CON_Potion_Empty_A_LOOT_Essence_Earth_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Earth_A	Consume														CON_Potion_Stoneskin								CON_Potion_Stoneskin				
CON_Potion_Empty_A_LOOT_Essence_Water_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Water_A	Consume														CON_Potion_NimbleTumble								CON_Potion_NimbleTumble				
CON_Potion_Empty_A_LOOT_Essence_Fire_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Fire_A	Consume														CON_Potion_Will								CON_Potion_Will				
CON_Potion_Empty_A_LOOT_Essence_Air_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Air_A	Consume														CON_Potion_ElectricSkin								CON_Potion_ElectricSkin				
CON_Potion_Empty_A_LOOT_Essence_Earth_Step2_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Earth_Step2_A	Consume														CON_Potion_Stoneskin								CON_Potion_Stoneskin				
CON_Potion_Empty_A_LOOT_Essence_Water_Step2_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Water_Step2_A	Consume														CON_Potion_NimbleTumble								CON_Potion_NimbleTumble				
CON_Potion_Empty_A_LOOT_Essence_Fire_Step2_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Fire_Step2_A	Consume														CON_Potion_Will								CON_Potion_Will				
CON_Potion_Empty_A_LOOT_Essence_Air_Step2_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Air_Step2_A	Consume														CON_Potion_ElectricSkin								CON_Potion_ElectricSkin				
CON_Potion_Empty_A_LOOT_Essence_Earth_Step3_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Earth_Step3_A	Consume														CON_Potion_Stoneskin								CON_Potion_Stoneskin				
CON_Potion_Empty_A_LOOT_Essence_Water_Step3_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Water_Step3_A	Consume														CON_Potion_NimbleTumble								CON_Potion_NimbleTumble				
CON_Potion_Empty_A_LOOT_Essence_Fire_Step3_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Fire_Step3_A	Consume														CON_Potion_Will								CON_Potion_Will				
CON_Potion_Empty_A_LOOT_Essence_Air_Step3_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	LOOT_Essence_Air_Step3_A	Consume														CON_Potion_ElectricSkin								CON_Potion_ElectricSkin				
CON_Potion_Empty_A_CON_Herb_BlackRose_A		Potions		Object	CON_Potion_Empty_A	Transform	Object	CON_Herb_BlackRose_A	Consume														Quest_BlackRoseElixir								Quest_BlackRoseElixir				
TOOL_Intestines_A_Water		Grenades		Object	TOOL_Intestines_A	Transform	Property	Water	None														GRN_Grenade_WaterBalloon_A								GRN_Grenade_WaterBalloon_A				
GRN_Ingredient_Cylinder_Empty_A_CON_Herb_Mushroom_Jellyfish_A		Grenades		Object	GRN_Ingredient_Cylinder_Empty_A	Transform	Object	CON_Herb_Mushroom_Jellyfish_A	Consume														GRN_Grenade_Flashbang_A								GRN_Grenade_Flashbang_A				
GRN_Ingredient_Cylinder_Empty_A_AirResistancePotion		Grenades		Object	GRN_Ingredient_Cylinder_Empty_A	Transform	Category	AirResistancePotion	Consume														GRN_Grenade_Flashbang_A								GRN_Grenade_Flashbang_A				
GRN_Ingredient_Cylinder_Empty_A_TOOL_Intestines_A		Grenades		Object	GRN_Ingredient_Cylinder_Empty_A	Transform	Object	TOOL_Intestines_A	Consume														GRN_Grenade_ChemicalWarfare_A								GRN_Grenade_ChemicalWarfare_A				
